•央視「Relay」,#genre#
非凡新聞台,http://211.23.95.147:18881/live/58_h265.ts
鏡新聞,http://211.23.95.147:18881/live/86_h265.ts
非凡商業台,http://211.23.95.147:18881/live/89_h265.ts
DAZN體育1台,http://211.23.95.147:18881/live/73_h265.ts
DAZN體育2台,http://211.23.95.147:18881/live/74_h265.ts
NHK World Premium(NHK世界收費電視頻道),http://211.23.95.147:18881/live/95_h265.ts
Cna亚洲新聞,http://211.23.95.147:18881/live/dtv25_h265.ts
CCTV-15音樂,http://211.23.95.147:18881/live/dtv26_h265.ts
星空衛視,http://211.23.95.147:18881/live/dtv27_h265.ts
CCTV-14少兒,http://211.23.95.147:18881/live/dtv28_h265.ts
金鹰卡通,http://211.23.95.147:18881/live/dtv29_h265.ts
鳳凰衛視中文台,http://211.23.95.147:18881/live/dtv30_h265.ts
鳳凰衛視資訊台,http://211.23.95.147:18881/live/dtv31_h265.ts
CCTV-9紀录,http://211.23.95.147:18881/live/dtv32_h265.ts
海峡衛視,http://211.23.95.147:18881/live/dtv33_h265.ts
CCTV-4中文國際,http://211.23.95.147:18881/live/dtv34_h265.ts
CGTN,http://211.23.95.147:18881/live/dtv35_h265.ts
中國電影頻道北美版,http://211.23.95.147:18881/live/dtv36_h265.ts
CCTV-娛樂,http://211.23.95.147:18881/live/dtv37_h265.ts
東方衛視國際,http://211.23.95.147:18881/live/dtv38_h265.ts
NHK BS(日本放送協會衛星電視頻道),http://211.23.95.147:18881/live/dtv39_h265.ts
BS日テレ東(東京電視台衛星電視頻道),http://211.23.95.147:18881/live/dtv40_h265.ts
深圳國際,http://211.23.95.147:18881/live/dtv41_h265.ts
大灣區衛視,http://211.23.95.147:18881/live/dtv42_h265.ts
厦門衛視,http://211.23.95.147:18881/live/dtv43_h265.ts
浙江國際,http://211.23.95.147:18881/live/dtv44_h265.ts
湖南國際,http://211.23.95.147:18881/live/dtv45_h265.ts
juli,#genre#
八度空间,https://cdn.qd.je/163189.php?id=8tv
CH8,https://cdn.qd.je/163189.php?id=ch8
CH5,https://cdn.qd.je/163189.php?id=ch5
CHU,https://cdn.qd.je/163189.php?id=chu
亚洲武侠,https://cdn.qd.je/163189.php?id=yzwx
TVB星河,https://cdn.qd.je/163189.php?id=xinghe
天映频道(新加坡),https://cdn.qd.je/163189.php?id=typd
天映经典,https://cdn.qd.je/163189.php?id=ccm
华丽翡翠台(硬字幕),https://cdn.qd.je/163189.php?id=jade
TVBj1,https://cdn.qd.je/163189.php?id=j1
翡翠剧集台,https://cdn.qd.je/163189.php?id=tvbd
翡翠台,https://cdn.qd.je/163189.php?id=fct
无线新闻台,https://cdn.qd.je/163189.php?id=wxxw
广东珠江,https://cdn.qd.je/163189.php?id=gdzj
广东体育,https://cdn.qd.je/163189.php?id=gdty
凤凰中文,https://cdn.qd.je/163189.php?id=fhzw
凤凰资讯,https://cdn.qd.je/163189.php?id=fhzx
凤凰香港,https://cdn.qd.je/163189.php?id=fhhk
TVB1,https://cdn.qd.je/163189.php?id=tvb1
HOY TV,https://cdn.qd.je/163189.php?id=hoy
HOY TV,https://cdn.qd.je/163189.php?id=hoy2
HOY资讯台,https://cdn.qd.je/163189.php?id=hoy78
HOY国际财经台,https://cdn.qd.je/163189.php?id=hoy76
ViuTV,https://cdn.qd.je/163189.php?id=viu
ViuTVsix,https://cdn.qd.je/163189.php?id=viu6
NOW新闻台,https://cdn.qd.je/163189.php?id=now
RTHK31,https://cdn.qd.je/163189.php?id=rthk31
RTHK32,https://cdn.qd.je/163189.php?id=rthk32
澳视澳门,https://cdn.qd.je/163189.php?id=asam
澳视卫星,https://cdn.qd.je/163189.php?id=as
澳门体育,https://cdn.qd.je/163189.php?id=amty
澳门综艺,https://cdn.qd.je/163189.php?id=amzy
澳门莲花,https://cdn.qd.je/163189.php?id=amlh
重温经典,https://cdn.qd.je/163189.php?id=cwjd
龙华电影,https://cdn.qd.je/163189.php?id=lhdy
龙华经典,https://cdn.qd.je/163189.php?id=lhjd
龙华偶像,https://cdn.qd.je/163189.php?id=lhox
龙华日韩,https://cdn.qd.je/163189.php?id=lhrh
龙华戏剧,https://cdn.qd.je/163189.php?id=lhxj
龙华洋片,https://cdn.qd.je/163189.php?id=lhyp
龙华卡通,https://cdn.qd.je/163189.php?id=lhkt
金光布袋戏,https://cdn.qd.je/163189.php?id=jgbdx
海峡卫视1,https://cdn.qd.je/163189.php?id=hxws
海峡卫视2,https://cdn.qd.je/163189.php?id=hxws2
CCTV5,https://cdn.qd.je/163189.php?id=cctv5
CCTV5,https://cdn.qd.je/163189.php?id=cctv5-2
CCTV5+,https://cdn.qd.je/163189.php?id=cctv5p
CCTV5+,https://cdn.qd.je/163189.php?id=cctv5p-2
CCTV13,https://cdn.qd.je/163189.php?id=cctv13
CCTV13,https://cdn.qd.je/163189.php?id=cctv13-2
CCTV16,https://cdn.qd.je/163189.php?id=cctv16
CCTV16,https://cdn.qd.je/163189.php?id=cctv16-2
五星体育,https://cdn.qd.je/163189.php?id=wxty
CCTV1@,http://f.123.rr.kg/163189/cctv1
CCTV2@,http://f.123.rr.kg/163189/cctv2
CCTV3@,http://f.123.rr.kg/163189/cctv3
CCTV4@,http://f.123.rr.kg/163189/cctv4
CCTV5@,http://f.123.rr.kg/163189/cctv5
CCTV5@,http://f.123.rr.kg/163189/cctv5-2
CCTV5+@,http://f.123.rr.kg/163189/cctv5p
CCTV5+@,http://f.123.rr.kg/163189/cctv5p-2
CCTV6@,http://f.123.rr.kg/163189/cctv6
CCTV7@,http://f.123.rr.kg/163189/cctv7
CCTV8@,http://f.123.rr.kg/163189/cctv8
CCTV9@,http://f.123.rr.kg/163189/cctv9
CCTV10@,http://f.123.rr.kg/163189/cctv10
CCTV11@,http://f.123.rr.kg/163189/cctv11
CCTV12@,http://f.123.rr.kg/163189/cctv12
CCTV13@,http://f.123.rr.kg/163189/cctv13
CCTV14@,http://f.123.rr.kg/163189/cctv14
CCTV15@,http://f.123.rr.kg/163189/cctv15
CCTV16@,http://f.123.rr.kg/163189/cctv16
CCTV16@,http://f.123.rr.kg/163189/cctv16-2
CCTV17@,http://f.123.rr.kg/163189/cctv17
翡翠台@,http://c.123.rr.kg/163189/fct
华丽翡翠台(硬字幕)@,http://c.123.rr.kg/163189/jade
无线新闻台@,http://c.123.rr.kg/163189/wxxw
HOY TV@,http://c.123.rr.kg/163189/hoy
凤凰中文@,http://c.123.rr.kg/163189/fhzw
凤凰资讯@,http://c.123.rr.kg/163189/fhzx
凤凰香港@,http://c.123.rr.kg/163189/fhhk
CCTV1港澳版@,http://c.123.rr.kg/163189/cctv1
澳视澳门@,http://c.123.rr.kg/163189/asam
澳视卫星@,http://c.123.rr.kg/163189/as
澳门体育@,http://c.123.rr.kg/163189/amty
澳门综艺@,http://c.123.rr.kg/163189/amzy
澳门莲花@,http://c.123.rr.kg/163189/amlh
重温经典@,http://c.123.rr.kg/163189/cwjd
TVB1@,http://c.123.rr.kg/163189/tvb1
TVBJ1@,http://c.123.rr.kg/163189/j1
翡翠剧集台@,http://c.123.rr.kg/163189/tvbd
八度空间@,http://c.123.rr.kg/163189/8tv
CH5@,http://c.123.rr.kg/163189/ch5
CH8@,http://c.123.rr.kg/163189/ch8
CHU@,http://c.123.rr.kg/163189/chu
华丽翡翠台@,http://c.123.rr.kg/163189/hlfct
TVB亚洲武侠@,http://c.123.rr.kg/163189/yzwx
TVB娱乐新闻台@,http://c.123.rr.kg/163189/ylxw
无线新闻台@,http://c.123.rr.kg/163189/wxxwt
TVB星河@,http://c.123.rr.kg/163189/tvbxh
重温经典@,http://f.123.rr.kg/163189/cwjd
海峡卫视@,http://f.123.rr.kg/163189/hxws
广州综合@,http://f.123.rr.kg/163189/gzzh
广州新闻@,http://f.123.rr.kg/163189/gzxw
欧菲,#genre#
中視,https://ha.msbot.dpdns.org/ofiii.php?id=4gtv-4gtv040
華視,https://ha.msbot.dpdns.org/ofiii.php?id=4gtv-4gtv041
好消息2台,https://ha.msbot.dpdns.org/ofiii.php?id=litv-ftv17
好消息,https://ha.msbot.dpdns.org/ofiii.php?id=litv-ftv16
ELTV生活英語台,https://ha.msbot.dpdns.org/ofiii.php?id=litv-xinchuang20
龍華卡通台,https://ha.msbot.dpdns.org/ofiii.php?id=litv-xinchuang01
亞洲旅遊台,https://ha.msbot.dpdns.org/ofiii.php?id=4gtv-4gtv076
Smart知識台,https://ha.msbot.dpdns.org/ofiii.php?id=litv-xinchuang19
龍華戲劇台,https://ha.msbot.dpdns.org/ofiii.php?id=litv-xinchuang18
台灣戲劇台,https://ha.msbot.dpdns.org/ofiii.php?id=litv-xinchuang22
東森購物1台,https://ha.msbot.dpdns.org/ofiii.php?id=4gtv-4gtv102
龍華偶像台,https://ha.msbot.dpdns.org/ofiii.php?id=litv-xinchuang12
龍華日韓台,https://ha.msbot.dpdns.org/ofiii.php?id=litv-xinchuang11
東森購物2台,https://ha.msbot.dpdns.org/ofiii.php?id=4gtv-4gtv103
華視新聞,https://ha.msbot.dpdns.org/ofiii.php?id=4gtv-4gtv052
鏡電視新聞台,https://ha.msbot.dpdns.org/ofiii.php?id=mnews
三立新聞LIVE,https://ha.msbot.dpdns.org/ofiii.php?id=setnews
三立新聞iNEWS,https://ha.msbot.dpdns.org/ofiii.php?id=iNEWS
寰宇財經台,https://ha.msbot.dpdns.org/ofiii.php?id=4gtv-4gtv158
中視新聞,https://ha.msbot.dpdns.org/ofiii.php?id=4gtv-4gtv074
中天新聞台,https://ha.msbot.dpdns.org/ofiii.php?id=4gtv-4gtv009
寰宇新聞台灣台,https://ha.msbot.dpdns.org/ofiii.php?id=4gtv-4gtv156
寰宇新聞台,https://ha.msbot.dpdns.org/ofiii.php?id=litv-longturn14
第1商業台,https://ha.msbot.dpdns.org/ofiii.php?id=4gtv-4gtv104
myvideo,#genre#
DAZN體育台,https://hb.msbot.dpdns.org/?id=dazn
MyVideo體育台,https://hb.msbot.dpdns.org/?id=MyVideo-sport1
富邦悍將,https://hb.msbot.dpdns.org/?id=fubon-guardians
博斯運動一台,https://hb.msbot.dpdns.org/?id=sportcast-sport1
博斯網球台,https://hb.msbot.dpdns.org/?id=sportcast-tennis
博斯高球台,https://hb.msbot.dpdns.org/?id=sportcast-golf
統一7-ELEVEn獅,https://hb.msbot.dpdns.org/?id=MyVideo-sport2
智林體育台,https://hb.msbot.dpdns.org/?id=oursport
甘霖體育台,https://hb.msbot.dpdns.org/?id=getwin-sport
東森新聞,https://hb.msbot.dpdns.org/?id=ebc-news
三立iNEWS,https://hb.msbot.dpdns.org/?id=inews
民視新聞台,https://hb.msbot.dpdns.org/?id=ftv-news
鏡電視新聞台,https://hb.msbot.dpdns.org/?id=mnews
東森財經新聞,https://hb.msbot.dpdns.org/?id=ebc-finance
Bloomberg TV,https://hb.msbot.dpdns.org/?id=bloomberg
CNBC Asia,https://hb.msbot.dpdns.org/?id=cnbc-asia
FRANCE 24,https://hb.msbot.dpdns.org/?id=france24
亞洲新聞台,https://hb.msbot.dpdns.org/?id=cna
NHK新聞資訊台,https://hb.msbot.dpdns.org/?id=nhk-world
德國之聲電視台,https://hb.msbot.dpdns.org/?id=dw
CBeebies,https://hb.msbot.dpdns.org/?id=bbc-cbeebies

油管,#genre#
TVBS 55台 新聞,https://www.youtube.com/watch?v=2mCSYvcfhtc,parse=1
TVBS新聞2 (備用),https://www.youtube.com/watch?v=m_dhMSvUCIc,parse=1
華視新聞 CTS,https://www.youtube.com/watch?v=wM0g8EoUZ_E,parse=1
鳳凰衛視資訊台,https://www.youtube.com/live/Ry--eMIjYLQ?si=Dm7-mC0Rr5C3nKFi,parse=1
華視綜藝頻道 (台湾),https://www.youtube.com/watch?v=0ePhPlTJbGo,parse=1
華視戲劇頻道 (台灣靈異事件),https://www.youtube.com/watch?v=6ZowCmLBcMY,parse=1
三立新聞 SETN,https://www.youtube.com/live/ljDm11vsLC0?si=wzIRdJz-5zWIJMUa,parse=1
東森新聞 ETtoday,https://www.youtube.com/watch?v=V1p33hqPrUk,parse=1
中天新聞 CTI,https://www.youtube.com/watch?v=vr3XyVCR4T0,parse=1
民視新聞 FTV,https://www.youtube.com/watch?v=ylYJSBUgaMA,parse=1
公視新聞 PTS,https://www.youtube.com/@ptsnews/live,parse=1
台視新聞 TTV,https://www.youtube.com/@ttvnews/live,parse=1
寰宇新聞台,https://www.youtube.com/watch?v=6IquAgfvYmc,parse=1
東森財經新聞,https://www.youtube.com/watch?v=1I2iq41Akmo,parse=1
三立iNEWS財經,https://www.youtube.com/watch?v=pF507BLtbqU,parse=1
中視新聞 CTV,https://www.youtube.com/watch?v=TCnaIE_SAtM,parse=1
鏡新聞 Mirror News,https://www.youtube.com/watch?v=5n0y6b0Q25o,parse=1
YTN新闻 (韩),https://www.youtube.com/@ytnnews24/live,parse=1
NHK World (日),https://www.youtube.com/@NHKWORLDJapan/live,parse=1
CNA亚洲新闻 (新),https://www.youtube.com/watch?v=XWq5kBlakcQ,parse=1
DW News (德),https://www.youtube.com/@dwnews/live,parse=1
Astro AWANI (马来西亚新闻),https://www.youtube.com/watch?v=mkVyNaGee8A,parse=1
CNN (美国新闻),https://www.youtube.com/watch?v=GotlA1KKWoo,parse=1
Yonhap News (韩国联合新闻),https://www.youtube.com/watch?v=6QZ_qc75ihU,parse=1
TBS NEWS DIG (日本新闻),https://www.youtube.com/watch?v=Anr15FA9OCI,parse=1
Nagoya TV News (名古屋),https://www.youtube.com/watch?v=-C6FE2m7kX8,parse=1
テレ朝NEWS (日本朝日),https://www.youtube.com/watch?v=coYw-eVU0Ks,parse=1
日テレNEWS (日本新闻),https://www.youtube.com/watch?v=t9kwjZBLI-A,parse=1
Berita RTM (马来西亚新闻),https://www.youtube.com/watch?v=2BtKvwKyCRA,parse=1
公視台語台,https://www.youtube.com/@TaiwaneseNews/live,parse=1
寰宇台灣台,https://www.youtube.com/watch?v=w87VGpgd90U,parse=1
CGTN中国环球,https://www.youtube.com/@CGTN/live,parse=1
TRT World (土),https://www.youtube.com/@trtworld/streams,parse=1
France 24 (法),https://www.youtube.com/@FRANCE24/live,parse=1
Al Jazeera (卡塔尔),https://www.youtube.com/@aljazeera/live,parse=1
Lofi Girl (音乐),https://www.youtube.com/@LofiGirl/live,parse=1
Chillhop Music (音乐),https://www.youtube.com/@ChillhopMusic/live,parse=1
CBC Music (加音乐),https://www.youtube.com/@CBCMusic/live,parse=1
NASA Live (科普),https://www.youtube.com/@NASA/live,parse=1
CCTV 中文 (央视综合),https://www.youtube.com/watch?v=vNVp6bxkL1c,parse=1
Singapore NDP (新加坡),https://www.youtube.com/watch?v=ipqTkEH3mhE,parse=1
LiveNOW from FOX (美国),https://www.youtube.com/watch?v=C96oohpWBGw,parse=1
ABC 7 New York (美国),https://www.youtube.com/watch?v=VrhYz4CL70I,parse=1
東森綜合台 (台湾),https://www.youtube.com/watch?v=cimbpAZUjzw,parse=1
KBS WORLD TV (韩国),https://www.youtube.com/watch?v=OxQQsIvJTTU,parse=1
八大劇樂部 (惡作劇之吻),https://www.youtube.com/watch?v=6lKL5znyZkc,parse=1
