•央視「Relay」,#genre#
精彩陸劇1台-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E7%B2%BE%E5%BD%A9%E9%99%B8%E5%8A%871%E5%8F%B0-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
包青天-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%8C%85%E9%9D%92%E5%A4%A9-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
007情報員-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=007%E6%83%85%E5%A0%B1%E5%93%A1-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
葉青歌仔戲-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E8%91%89%E9%9D%92%E6%AD%8C%E4%BB%94%E6%88%B2-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
大兵日記-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%A4%A7%E5%85%B5%E6%97%A5%E8%A8%98-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
親戚不計較(特輯)-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E8%A6%AA%E6%88%9A%E4%B8%8D%E8%A8%88%E8%BC%83%28%E7%89%B9%E8%BC%AF%29-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
武媚娘傳奇-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E6%AD%A6%E5%AA%9A%E5%A8%98%E5%82%B3%E5%A5%87-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
精彩陸劇2台-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E7%B2%BE%E5%BD%A9%E9%99%B8%E5%8A%872%E5%8F%B0-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
中國傳奇故事-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E4%B8%AD%E5%9C%8B%E5%82%B3%E5%A5%87%E6%95%85%E4%BA%8B-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
機智校園生活-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E6%A9%9F%E6%99%BA%E6%A0%A1%E5%9C%92%E7%94%9F%E6%B4%BB-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
女力報到-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%A5%B3%E5%8A%9B%E5%A0%B1%E5%88%B0-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
終極一班-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E7%B5%82%E6%A5%B5%E4%B8%80%E7%8F%AD-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
鬥魚-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E9%AC%A5%E9%AD%9A-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
傅子純的時光機,https://4gtv.tvbjack.ggff.net/?id=%E5%82%85%E5%AD%90%E7%B4%94%E7%9A%84%E6%99%82%E5%85%89%E6%A9%9F
天才衝衝衝-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%A4%A9%E6%89%8D%E8%A1%9D%E8%A1%9D%E8%A1%9D-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
一字千金-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E4%B8%80%E5%AD%97%E5%8D%83%E9%87%91-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
綜藝大集合-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E7%B6%9C%E8%97%9D%E5%A4%A7%E9%9B%86%E5%90%88-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
女人我最大-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%A5%B3%E4%BA%BA%E6%88%91%E6%9C%80%E5%A4%A7-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
食尚玩家-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E9%A3%9F%E5%B0%9A%E7%8E%A9%E5%AE%B6-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
11點熱吵店-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=11%E9%BB%9E%E7%86%B1%E5%90%B5%E5%BA%97-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
WTO姐妹會-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=WTO%E5%A7%90%E5%A6%B9%E6%9C%83-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
威廉沈歡樂送-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%A8%81%E5%BB%89%E6%B2%88%E6%AD%A1%E6%A8%82%E9%80%81-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
全家有智慧-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%85%A8%E5%AE%B6%E6%9C%89%E6%99%BA%E6%85%A7-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
民視健康美麗生活-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E6%B0%91%E8%A6%96%E5%81%A5%E5%BA%B7%E7%BE%8E%E9%BA%97%E7%94%9F%E6%B4%BB-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
姊妹亮起來-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%A7%8A%E5%A6%B9%E4%BA%AE%E8%B5%B7%E4%BE%86-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
娛樂百分百-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%A8%9B%E6%A8%82%E7%99%BE%E5%88%86%E7%99%BE-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
超級冰冰Show-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E8%B6%85%E7%B4%9A%E5%86%B0%E5%86%B0Show-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
豬哥會社-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E8%B1%AC%E5%93%A5%E6%9C%83%E7%A4%BE-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
民視生活通-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E6%B0%91%E8%A6%96%E7%94%9F%E6%B4%BB%E9%80%9A-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
鬥陣大廟埕-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E9%AC%A5%E9%99%A3%E5%A4%A7%E5%BB%9F%E5%9F%95-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
我的成長-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E6%88%91%E7%9A%84%E6%88%90%E9%95%B7-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
健康2.0-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%81%A5%E5%BA%B72.0-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
輕鬆看法律-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E8%BC%95%E9%AC%86%E7%9C%8B%E6%B3%95%E5%BE%8B-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
TVBS看板人物-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=TVBS%E7%9C%8B%E6%9D%BF%E4%BA%BA%E7%89%A9-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
野蠻遊戲：We Play -FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E9%87%8E%E8%A0%BB%E9%81%8A%E6%88%B2%EF%BC%9AWe%20Play%20-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
最愛韓星-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E6%9C%80%E6%84%9B%E9%9F%93%E6%98%9F-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
廚神明星秀-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%BB%9A%E7%A5%9E%E6%98%8E%E6%98%9F%E7%A7%80-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
浩克慢遊-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E6%B5%A9%E5%85%8B%E6%85%A2%E9%81%8A-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
環遊世界800天 -FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E7%92%B0%E9%81%8A%E4%B8%96%E7%95%8C800%E5%A4%A9%20-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
綜藝新時代-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E7%B6%9C%E8%97%9D%E6%96%B0%E6%99%82%E4%BB%A3-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
幸福保衛戰-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%B9%B8%E7%A6%8F%E4%BF%9D%E8%A1%9B%E6%88%B0-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
同學！搞什麼鬼-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%90%8C%E5%AD%B8%EF%BC%81%E6%90%9E%E4%BB%80%E9%BA%BC%E9%AC%BC-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
爸媽囧很大-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E7%88%B8%E5%AA%BD%E5%9B%A7%E5%BE%88%E5%A4%A7-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
醫學大聯盟-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E9%86%AB%E5%AD%B8%E5%A4%A7%E8%81%AF%E7%9B%9F-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
GoGoTaiwan-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=GoGoTaiwan-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
2025雙北世壯運-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=2025%E9%9B%99%E5%8C%97%E4%B8%96%E5%A3%AF%E9%81%8B-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
一起追韓星-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E4%B8%80%E8%B5%B7%E8%BF%BD%E9%9F%93%E6%98%9F-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
韓流美食料理秀-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E9%9F%93%E6%B5%81%E7%BE%8E%E9%A3%9F%E6%96%99%E7%90%86%E7%A7%80-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
綜藝大贏家-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E7%B6%9C%E8%97%9D%E5%A4%A7%E8%B4%8F%E5%AE%B6-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
台灣No.1棒球精選-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%8F%B0%E7%81%A3No.1%E6%A3%92%E7%90%83%E7%B2%BE%E9%81%B8-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
HahaTai 哈哈台-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=HahaTai%20%E5%93%88%E5%93%88%E5%8F%B0-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
金光布袋戲-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E9%87%91%E5%85%89%E5%B8%83%E8%A2%8B%E6%88%B2-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
超人力霸王《TV版》FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E8%B6%85%E4%BA%BA%E5%8A%9B%E9%9C%B8%E7%8E%8B%E3%80%8ATV%E7%89%88%E3%80%8BFastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
超人力霸王《劇場版》FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E8%B6%85%E4%BA%BA%E5%8A%9B%E9%9C%B8%E7%8E%8B%E3%80%8A%E5%8A%87%E5%A0%B4%E7%89%88%E3%80%8BFastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
哆啦A夢-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%93%86%E5%95%A6A%E5%A4%A2-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
經典卡通-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E7%B6%93%E5%85%B8%E5%8D%A1%E9%80%9A-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
免費精選動畫-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%85%8D%E8%B2%BB%E7%B2%BE%E9%81%B8%E5%8B%95%E7%95%AB-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
經典迪士尼-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E7%B6%93%E5%85%B8%E8%BF%AA%E5%A3%AB%E5%B0%BC-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
Duck TV兒童卡通-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=Duck%20TV%E5%85%92%E7%AB%A5%E5%8D%A1%E9%80%9A-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
FOOD超人-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=FOOD%E8%B6%85%E4%BA%BA-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
親子一起看-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E8%A6%AA%E5%AD%90%E4%B8%80%E8%B5%B7%E7%9C%8B-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
怪獸之王-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E6%80%AA%E7%8D%B8%E4%B9%8B%E7%8E%8B-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
MOMO親子精選-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=MOMO%E8%A6%AA%E5%AD%90%E7%B2%BE%E9%81%B8-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B

油管,#genre#
TVBS 55台 新聞,https://www.youtube.com/watch?v=2mCSYvcfhtc,parse=1
TVBS新聞2 (備用),https://www.youtube.com/watch?v=m_dhMSvUCIc,parse=1
華視新聞 CTS,https://www.youtube.com/watch?v=wM0g8EoUZ_E,parse=1
鳳凰衛視資訊台,https://www.youtube.com/live/Ry--eMIjYLQ?si=Dm7-mC0Rr5C3nKFi,parse=1
華視綜藝頻道 (台湾),https://www.youtube.com/watch?v=0ePhPlTJbGo,parse=1
華視戲劇頻道 (台灣靈異事件),https://www.youtube.com/watch?v=6ZowCmLBcMY,parse=1
三立新聞 SETN,https://www.youtube.com/live/ljDm11vsLC0?si=wzIRdJz-5zWIJMUa,parse=1
東森新聞 ETtoday,https://www.youtube.com/watch?v=V1p33hqPrUk,parse=1
中天新聞 CTI,https://www.youtube.com/watch?v=vr3XyVCR4T0,parse=1
民視新聞 FTV,https://www.youtube.com/watch?v=ylYJSBUgaMA,parse=1
公視新聞 PTS,https://www.youtube.com/@ptsnews/live,parse=1
台視新聞 TTV,https://www.youtube.com/@ttvnews/live,parse=1
寰宇新聞台,https://www.youtube.com/watch?v=6IquAgfvYmc,parse=1
東森財經新聞,https://www.youtube.com/watch?v=1I2iq41Akmo,parse=1
三立iNEWS財經,https://www.youtube.com/watch?v=pF507BLtbqU,parse=1
中視新聞 CTV,https://www.youtube.com/watch?v=TCnaIE_SAtM,parse=1
鏡新聞 Mirror News,https://www.youtube.com/watch?v=5n0y6b0Q25o,parse=1
YTN新闻 (韩),https://www.youtube.com/@ytnnews24/live,parse=1
NHK World (日),https://www.youtube.com/@NHKWORLDJapan/live,parse=1
CNA亚洲新闻 (新),https://www.youtube.com/watch?v=XWq5kBlakcQ,parse=1
DW News (德),https://www.youtube.com/@dwnews/live,parse=1
Astro AWANI (马来西亚新闻),https://www.youtube.com/watch?v=mkVyNaGee8A,parse=1
CNN (美国新闻),https://www.youtube.com/watch?v=GotlA1KKWoo,parse=1
Yonhap News (韩国联合新闻),https://www.youtube.com/watch?v=6QZ_qc75ihU,parse=1
TBS NEWS DIG (日本新闻),https://www.youtube.com/watch?v=Anr15FA9OCI,parse=1
Nagoya TV News (名古屋),https://www.youtube.com/watch?v=-C6FE2m7kX8,parse=1
テレ朝NEWS (日本朝日),https://www.youtube.com/watch?v=coYw-eVU0Ks,parse=1
日テレNEWS (日本新闻),https://www.youtube.com/watch?v=t9kwjZBLI-A,parse=1
Berita RTM (马来西亚新闻),https://www.youtube.com/watch?v=2BtKvwKyCRA,parse=1
公視台語台,https://www.youtube.com/@TaiwaneseNews/live,parse=1
寰宇台灣台,https://www.youtube.com/watch?v=w87VGpgd90U,parse=1
CGTN中国环球,https://www.youtube.com/@CGTN/live,parse=1
TRT World (土),https://www.youtube.com/@trtworld/streams,parse=1
France 24 (法),https://www.youtube.com/@FRANCE24/live,parse=1
Al Jazeera (卡塔尔),https://www.youtube.com/@aljazeera/live,parse=1
Lofi Girl (音乐),https://www.youtube.com/@LofiGirl/live,parse=1
Chillhop Music (音乐),https://www.youtube.com/@ChillhopMusic/live,parse=1
CBC Music (加音乐),https://www.youtube.com/@CBCMusic/live,parse=1
NASA Live (科普),https://www.youtube.com/@NASA/live,parse=1
CCTV 中文 (央视综合),https://www.youtube.com/watch?v=vNVp6bxkL1c,parse=1
Singapore NDP (新加坡),https://www.youtube.com/watch?v=ipqTkEH3mhE,parse=1
LiveNOW from FOX (美国),https://www.youtube.com/watch?v=C96oohpWBGw,parse=1
ABC 7 New York (美国),https://www.youtube.com/watch?v=VrhYz4CL70I,parse=1
東森綜合台 (台湾),https://www.youtube.com/watch?v=cimbpAZUjzw,parse=1
KBS WORLD TV (韩国),https://www.youtube.com/watch?v=OxQQsIvJTTU,parse=1
八大劇樂部 (惡作劇之吻),https://www.youtube.com/watch?v=6lKL5znyZkc,parse=1
